run_id,asset_id,horizon,window_type,candidate_feature_set,model_name,n_features,median_selected_features,n_samples,directional_accuracy,balanced_accuracy,brier_score,calibration_error,sharpe,max_drawdown,net_return,beats_buy_hold,beats_momentum_30d,beats_momentum_90d,beats_random_baseline,selection_eligible,promotion_eligible,reliability_label,window_fingerprint,rejection_reason
btc_research_20260505T051934Z,btc,30,official_monthly,price_plus_dollar_rates,random_forest,59,18.0,100,0.57,0.5672268907563025,0.2504181297916401,0.09411214696051733,0.7920631995063722,-0.50098131818362,11.322736012172104,True,True,True,True,True,False,Medium confidence,c07a00dcd6b31e8a,failed_bootstrap_or_permutation_stability_check
btc_research_20260505T051934Z,btc,30,official_monthly,price_plus_stablecoins,buy_hold_direction,0,0.0,100,0.51,0.5,0.48030000000000006,0.47999999999999987,0.7218542351604857,-0.712253337992643,8.40243525635288,False,False,False,True,False,False,Low confidence,c07a00dcd6b31e8a,baseline_not_promotable; failed_official_selection_gates; failed_bootstrap_or_permutation_stability_check; low_reliability
btc_research_20260505T051934Z,btc,30,official_monthly,price_plus_stablecoins,momentum_30d,0,0.0,100,0.52,0.5202080832332934,0.256,0.01200000000000001,0.6663763289831129,-0.48181901255299286,5.063173250773783,True,False,False,True,False,False,Low confidence,c07a00dcd6b31e8a,baseline_not_promotable; failed_official_selection_gates; failed_bootstrap_or_permutation_stability_check; low_reliability
btc_research_20260505T051934Z,btc,30,official_monthly,price_plus_stablecoins,momentum_90d,0,0.0,100,0.55,0.5492196878751501,0.25000000000000006,0.002000000000000224,0.7443711700964941,-0.5161669484906326,8.404250921258626,True,True,False,True,False,False,Low confidence,c07a00dcd6b31e8a,baseline_not_promotable; failed_official_selection_gates; failed_bootstrap_or_permutation_stability_check; low_reliability
btc_research_20260505T051934Z,btc,30,official_monthly,price_plus_stablecoins,random_permutation,0,0.0,100,0.45,0.4483793517406963,0.2717284881146795,0.10810282848841117,0.3778009394908933,-0.7389610874794639,0.7202328093197985,False,False,False,False,False,False,Low confidence,c07a00dcd6b31e8a,baseline_not_promotable; failed_official_selection_gates; failed_bootstrap_or_permutation_stability_check; low_reliability
btc_research_20260505T051934Z,btc,30,official_monthly,price_plus_stablecoins,logistic_linear,44,8.0,100,0.57,0.5672268907563025,0.23874692482335624,0.08141017199706582,0.8281278855154411,-0.5404726957345857,13.218149029190716,True,True,True,True,True,False,Medium confidence,c07a00dcd6b31e8a,failed_bootstrap_or_permutation_stability_check
btc_research_20260505T051934Z,btc,30,official_monthly,core_price_macro_risk,buy_hold_direction,0,0.0,100,0.51,0.5,0.48030000000000006,0.47999999999999987,0.7218542351604857,-0.712253337992643,8.40243525635288,False,False,False,True,False,False,Low confidence,c07a00dcd6b31e8a,baseline_not_promotable; failed_official_selection_gates; failed_bootstrap_or_permutation_stability_check; low_reliability
btc_research_20260505T051934Z,btc,30,official_monthly,core_price_macro_risk,momentum_30d,0,0.0,100,0.52,0.5202080832332934,0.256,0.01200000000000001,0.6663763289831129,-0.48181901255299286,5.063173250773783,True,False,False,True,False,False,Low confidence,c07a00dcd6b31e8a,baseline_not_promotable; failed_official_selection_gates; failed_bootstrap_or_permutation_stability_check; low_reliability
btc_research_20260505T051934Z,btc,30,official_monthly,core_price_macro_risk,momentum_90d,0,0.0,100,0.55,0.5492196878751501,0.25000000000000006,0.002000000000000224,0.7443711700964941,-0.5161669484906326,8.404250921258626,True,True,False,True,False,False,Low confidence,c07a00dcd6b31e8a,baseline_not_promotable; failed_official_selection_gates; failed_bootstrap_or_permutation_stability_check; low_reliability
btc_research_20260505T051934Z,btc,30,official_monthly,core_price_macro_risk,random_permutation,0,0.0,100,0.45,0.4483793517406963,0.2717284881146795,0.10810282848841117,0.3778009394908933,-0.7389610874794639,0.7202328093197985,False,False,False,False,False,False,Low confidence,c07a00dcd6b31e8a,baseline_not_promotable; failed_official_selection_gates; failed_bootstrap_or_permutation_stability_check; low_reliability
