run_id,horizon,window_type,feature_group,model_name,n_features,n_samples,directional_accuracy,balanced_accuracy,brier_score,calibration_error,sharpe,max_drawdown,net_return,beats_buy_hold,beats_momentum,reliability_label
spx_research_20260511T075454Z,90,official_quarterly,risk_assets_only,random_permutation,0,32,0.46875,0.3958333333333333,0.25962057088973334,0.2483793696555497,0.7651225033347808,-0.14554041694687858,1.0513204990710738,False,False,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,risk_assets_only,logistic_linear,29,32,0.71875,0.4791666666666667,0.17027989435135546,0.03881923494922393,0.8065863536456086,-0.20437469868266778,1.569696620251181,False,True,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,risk_assets_only,hgb,29,32,0.71875,0.4791666666666667,0.18111424145097282,0.055565954808999014,0.8357172624944098,-0.20437469868266778,1.7157517785744556,False,True,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,risk_assets_only,random_forest,29,32,0.71875,0.4791666666666667,0.20420619641764826,0.1605336300139173,0.8491712389634509,-0.20437469868266778,1.7696673466776924,False,True,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,stablecoins_only,buy_hold_direction,0,32,0.75,0.5,0.24509999999999998,0.24,0.8923525521251858,-0.20437469868266778,1.922999047326325,False,True,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,stablecoins_only,momentum_30d,0,32,0.53125,0.4375,0.25375000000000003,0.21875,0.2634112764796572,-0.1957158618606104,0.23428616260828528,False,False,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,stablecoins_only,momentum_90d,0,32,0.59375,0.4791666666666667,0.24125000000000002,0.20625000000000004,0.5638829661281073,-0.19343975822276638,0.6755853820261211,False,False,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,stablecoins_only,random_permutation,0,32,0.46875,0.3958333333333333,0.25962057088973334,0.2483793696555497,0.7651225033347808,-0.14554041694687858,1.0513204990710738,False,False,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,stablecoins_only,logistic_linear,0,0,,,,,,,,False,False,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,stablecoins_only,hgb,0,0,,,,,,,,False,False,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,stablecoins_only,random_forest,0,0,,,,,,,,False,False,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,sol_ecosystem_only,buy_hold_direction,0,32,0.75,0.5,0.24509999999999998,0.24,0.8923525521251858,-0.20437469868266778,1.922999047326325,False,True,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,sol_ecosystem_only,momentum_30d,0,32,0.53125,0.4375,0.25375000000000003,0.21875,0.2634112764796572,-0.1957158618606104,0.23428616260828528,False,False,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,sol_ecosystem_only,momentum_90d,0,32,0.59375,0.4791666666666667,0.24125000000000002,0.20625000000000004,0.5638829661281073,-0.19343975822276638,0.6755853820261211,False,False,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,sol_ecosystem_only,random_permutation,0,32,0.46875,0.3958333333333333,0.25962057088973334,0.2483793696555497,0.7651225033347808,-0.14554041694687858,1.0513204990710738,False,False,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,sol_ecosystem_only,logistic_linear,0,0,,,,,,,,False,False,Low confidence
